Category,Sub0Category,Product_name,Territory,Sale_date,ListPrice,Quantity,Sales_amount,Region,Sales_year
clothing,Jerseys,"Short0Sleeve Classic Jersey, L",Northwest,2012-12-31 00:00:00,53.99,2,107.98,Americas,2013
clothing,Jerseys,"Short0Sleeve Classic Jersey, S",Northwest,2012-12-31 00:00:00,53.99,9,485.91,Americas,2013
clothing,Jerseys,"Short0Sleeve Classic Jersey, XL",Northwest,2012-12-31 00:00:00,53.99,9,485.91,Americas,2013
accessories,Helmets,"Sport0100 Helmet, Black",Northwest,2012-12-31 00:00:00,34.99,2,69.98,Americas,2013
accessories,Helmets,"Sport0100 Helmet, Blue",Northwest,2012-12-31 00:00:00,34.99,9,314.91,Americas,2013
bikes,Touring Bikes,"Touring01000 Blue, 46",Northwest,2012-12-31 00:00:00,2384.07,1,2384.07,Americas,2013
bikes,Touring Bikes,"Touring01000 Blue, 46",Northwest,2012-12-31 00:00:00,2384.07,2,4768.14,Americas,2013
bikes,Touring Bikes,"Touring01000 Blue, 46",Northwest,2012-12-31 00:00:00,2384.07,3,7152.21,Americas,2013
bikes,Touring Bikes,"Touring01000 Blue, 50",Northwest,2012-12-31 00:00:00,2384.07,5,11920.35,Americas,2013
bikes,Touring Bikes,"Touring01000 Blue, 50",Northwest,2012-12-31 00:00:00,2384.07,4,9536.28,Americas,2013
bikes,Touring Bikes,"Touring01000 Blue, 54",Northwest,2012-12-31 00:00:00,2384.07,4,9536.28,Americas,2013
bikes,Touring Bikes,"Touring01000 Blue, 60",Northwest,2012-12-31 00:00:00,2384.07,3,7152.21,Americas,2013
bikes,Touring Bikes,"Touring01000 Blue, 60",Northwest,2012-12-31 00:00:00,2384.07,1,2384.07,Americas,2013
bikes,Touring Bikes,"Touring01000 Yellow, 46",Northwest,2012-12-31 00:00:00,2384.07,7,16688.49,Americas,2013
bikes,Touring Bikes,"Touring01000 Yellow, 46",Northwest,2012-12-31 00:00:00,2384.07,3,7152.21,Americas,2013
bikes,Touring Bikes,"Touring01000 Yellow, 50",Northwest,2012-12-31 00:00:00,2384.07,6,14304.42,Americas,2013
bikes,Touring Bikes,"Touring01000 Yellow, 54",Northwest,2012-12-31 00:00:00,2384.07,4,9536.28,Americas,2013
bikes,Touring Bikes,"Touring01000 Yellow, 60",Northwest,2012-12-31 00:00:00,2384.07,3,7152.21,Americas,2013
bikes,Touring Bikes,"Touring01000 Yellow, 60",Northwest,2012-12-31 00:00:00,2384.07,1,2384.07,Americas,2013
bikes,Touring Bikes,"Touring02000 Blue, 46",Northwest,2012-12-31 00:00:00,1214.85,1,1214.85,Americas,2013
bikes,Touring Bikes,"Touring02000 Blue, 46",Northwest,2012-12-31 00:00:00,1214.85,2,2429.7,Americas,2013
bikes,Touring Bikes,"Touring02000 Blue, 50",Northwest,2012-12-31 00:00:00,1214.85,2,2429.7,Americas,2013
bikes,Touring Bikes,"Touring02000 Blue, 54",Northwest,2012-12-31 00:00:00,1214.85,1,1214.85,Americas,2013
bikes,Touring Bikes,"Touring02000 Blue, 60",Northwest,2012-12-31 00:00:00,1214.85,2,2429.7,Americas,2013
bikes,Touring Bikes,"Touring03000 Blue, 44",Northwest,2012-12-31 00:00:00,742.35,3,2227.05,Americas,2013
bikes,Touring Bikes,"Touring03000 Blue, 50",Northwest,2012-12-31 00:00:00,742.35,1,742.35,Americas,2013
bikes,Touring Bikes,"Touring03000 Blue, 50",Northwest,2012-12-31 00:00:00,742.35,2,1484.7,Americas,2013
bikes,Touring Bikes,"Touring03000 Blue, 50",Northwest,2012-12-31 00:00:00,742.35,2,1484.7,Americas,2013
bikes,Touring Bikes,"Touring03000 Blue, 54",Northwest,2012-12-31 00:00:00,742.35,6,4454.1,Americas,2013
bikes,Touring Bikes,"Touring03000 Blue, 54",Northwest,2012-12-31 00:00:00,742.35,1,742.35,Americas,2013
bikes,Touring Bikes,"Touring03000 Blue, 58",Northwest,2012-12-31 00:00:00,742.35,2,1484.7,Americas,2013
bikes,Touring Bikes,"Touring03000 Blue, 62",Northwest,2012-12-31 00:00:00,742.35,1,742.35,Americas,2013
bikes,Touring Bikes,"Touring03000 Yellow, 44",Northwest,2012-12-31 00:00:00,742.35,2,1484.7,Americas,2013
bikes,Touring Bikes,"Touring03000 Yellow, 50",Northwest,2012-12-31 00:00:00,742.35,3,2227.05,Americas,2013
bikes,Touring Bikes,"Touring03000 Yellow, 54",Northwest,2012-12-31 00:00:00,742.35,1,742.35,Americas,2013
bikes,Touring Bikes,"Touring03000 Yellow, 54",Northwest,2012-12-31 00:00:00,742.35,2,1484.7,Americas,2013
bikes,Touring Bikes,"Touring03000 Yellow, 58",Northwest,2012-12-31 00:00:00,742.35,3,2227.05,Americas,2013
bikes,Touring Bikes,"Touring03000 Yellow, 62",Northwest,2012-12-31 00:00:00,742.35,1,742.35,Americas,2013
bikes,Touring Bikes,"Touring03000 Yellow, 62",Northwest,2012-12-31 00:00:00,742.35,3,2227.05,Americas,2013
accessories,Bottles and Cages,Water Bottle 0 30 oz.,Northwest,2012-12-31 00:00:00,4.99,3,14.97,Americas,2013
clothing,Shorts,"Women's Mountain Shorts, L",Northwest,2012-12-31 00:00:00,69.99,5,349.95,Americas,2013
clothing,Shorts,"Women's Mountain Shorts, L",Northwest,2012-12-31 00:00:00,69.99,2,139.98,Americas,2013
clothing,Shorts,"Women's Mountain Shorts, M",Northwest,2012-12-31 00:00:00,69.99,1,69.99,Americas,2013
clothing,Shorts,"Women's Mountain Shorts, M",Northwest,2012-12-31 00:00:00,69.99,3,209.97,Americas,2013
clothing,Shorts,"Women's Mountain Shorts, S",Northwest,2012-12-31 00:00:00,69.99,4,279.96,Americas,2013
clothing,Shorts,"Women's Mountain Shorts, S",Northwest,2012-12-31 00:00:00,69.99,3,209.97,Americas,2013
clothing,Caps,AWC Logo Cap,Northwest,2012-12-31 00:00:00,8.99,3,26.97,Americas,2013
clothing,Caps,AWC Logo Cap,Northwest,2012-12-31 00:00:00,8.99,4,35.96,Americas,2013
accessories,Cleaners,Bike Wash 0 Dissolver,Northwest,2012-12-31 00:00:00,7.95,7,55.65,Americas,2013
accessories,Cleaners,Bike Wash 0 Dissolver,Northwest,2012-12-31 00:00:00,7.95,6,47.7,Americas,2013
clothing,Vests,"Classic Vest, M",Northwest,2012-12-31 00:00:00,63.5,5,317.5,Americas,2013
clothing,Vests,"Classic Vest, S",Northwest,2012-12-31 00:00:00,63.5,7,444.5,Americas,2013
clothing,Gloves,"Half0Finger Gloves, M",Northwest,2012-12-31 00:00:00,24.49,7,171.43,Americas,2013
clothing,Gloves,"Half0Finger Gloves, S",Northwest,2012-12-31 00:00:00,24.49,2,48.98,Americas,2013
accessories,Bike Racks,Hitch Rack 0 40Bike,Northwest,2012-12-31 00:00:00,120,1,120,Americas,2013
accessories,Bike Racks,Hitch Rack 0 40Bike,Northwest,2012-12-31 00:00:00,120,3,360,Americas,2013
components,Mountain Frames,"HL Mountain Frame 0 Black, 42",Northwest,2012-12-31 00:00:00,1349.6,1,1349.6,Americas,2013
accessories,Hydration Packs,Hydration Pack 0 70 oz.,Northwest,2012-12-31 00:00:00,54.99,2,109.98,Americas,2013
accessories,Hydration Packs,Hydration Pack 0 70 oz.,Northwest,2012-12-31 00:00:00,54.99,4,219.96,Americas,2013
components,Mountain Frames,"LL Mountain Frame 0 Black, 44",Northwest,2012-12-31 00:00:00,249.79,2,499.58,Americas,2013
components,Mountain Frames,"LL Mountain Frame 0 Silver, 42",Northwest,2012-12-31 00:00:00,264.05,1,264.05,Americas,2013
components,Road Frames,"LL Road Frame 0 Black, 52",Northwest,2012-12-31 00:00:00,337.22,4,1348.88,Americas,2013
components,Pedals,LL Road Pedal,Northwest,2012-12-31 00:00:00,40.49,1,40.49,Americas,2013
clothing,Jerseys,"Long0Sleeve Logo Jersey, L",Northwest,2012-12-31 00:00:00,49.99,2,99.98,Americas,2013
clothing,Jerseys,"Long0Sleeve Logo Jersey, L",Northwest,2012-12-31 00:00:00,49.99,3,149.97,Americas,2013
clothing,Jerseys,"Long0Sleeve Logo Jersey, M",Northwest,2012-12-31 00:00:00,49.99,3,149.97,Americas,2013
clothing,Jerseys,"Long0Sleeve Logo Jersey, XL",Northwest,2012-12-31 00:00:00,49.99,4,199.96,Americas,2013
components,Mountain Frames,"ML Mountain Frame0W 0 Silver, 40",Northwest,2012-12-31 00:00:00,364.09,2,728.18,Americas,2013
components,Mountain Frames,"ML Mountain Frame0W 0 Silver, 42",Northwest,2012-12-31 00:00:00,364.09,4,1456.36,Americas,2013
components,Road Frames,"ML Road Frame0W 0 Yellow, 44",Northwest,2012-12-31 00:00:00,594.83,6,3568.98,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 38",Northwest,2012-12-31 00:00:00,2294.99,3,6884.97,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 38",Northwest,2012-12-31 00:00:00,2294.99,5,11474.95,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 42",Northwest,2012-12-31 00:00:00,2294.99,6,13769.94,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 46",Northwest,2012-12-31 00:00:00,2294.99,1,2294.99,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 46",Northwest,2012-12-31 00:00:00,2294.99,6,13769.94,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Silver, 38",Northwest,2012-12-31 00:00:00,2319.99,7,16239.93,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Silver, 42",Northwest,2012-12-31 00:00:00,2319.99,3,6959.97,Americas,2013
bikes,Mountain Bikes,"Mountain04000W Silver, 38",Northwest,2012-12-31 00:00:00,769.49,2,1538.98,Americas,2013
bikes,Mountain Bikes,"Mountain04000W Silver, 40",Northwest,2012-12-31 00:00:00,769.49,1,769.49,Americas,2013
bikes,Mountain Bikes,"Mountain04000W Silver, 40",Northwest,2012-12-31 00:00:00,769.49,1,769.49,Americas,2013
bikes,Mountain Bikes,"Mountain04000W Silver, 42",Northwest,2012-12-31 00:00:00,769.49,2,1538.98,Americas,2013
bikes,Mountain Bikes,"Mountain04000W Silver, 46",Northwest,2012-12-31 00:00:00,769.49,3,2308.47,Americas,2013
bikes,Mountain Bikes,"Mountain0500 Black, 40",Northwest,2012-12-31 00:00:00,539.99,2,1079.98,Americas,2013
bikes,Mountain Bikes,"Mountain0500 Black, 42",Northwest,2012-12-31 00:00:00,539.99,2,1079.98,Americas,2013
bikes,Mountain Bikes,"Mountain0500 Black, 44",Northwest,2012-12-31 00:00:00,539.99,2,1079.98,Americas,2013
bikes,Mountain Bikes,"Mountain0500 Black, 48",Northwest,2012-12-31 00:00:00,539.99,6,3239.94,Americas,2013
bikes,Mountain Bikes,"Mountain0500 Black, 52",Northwest,2012-12-31 00:00:00,539.99,5,2699.95,Americas,2013
bikes,Mountain Bikes,"Mountain0500 Silver, 42",Northwest,2012-12-31 00:00:00,564.99,1,564.99,Americas,2013
bikes,Mountain Bikes,"Mountain0500 Silver, 44",Northwest,2012-12-31 00:00:00,564.99,3,1694.97,Americas,2013
bikes,Mountain Bikes,"Mountain0500 Silver, 48",Northwest,2012-12-31 00:00:00,564.99,4,2259.96,Americas,2013
bikes,Road Bikes,"Road0250 Black, 44",Northwest,2012-12-31 00:00:00,2443.35,8,19546.8,Americas,2013
bikes,Road Bikes,"Road03500W Yellow, 40",Northwest,2012-12-31 00:00:00,1700.99,3,5102.97,Americas,2013
bikes,Road Bikes,"Road03500W Yellow, 42",Northwest,2012-12-31 00:00:00,1700.99,2,3401.98,Americas,2013
bikes,Road Bikes,"Road03500W Yellow, 48",Northwest,2012-12-31 00:00:00,1700.99,13,22112.87,Americas,2013
bikes,Road Bikes,"Road05500W Yellow, 38",Northwest,2012-12-31 00:00:00,1120.49,4,4481.96,Americas,2013
bikes,Road Bikes,"Road05500W Yellow, 48",Northwest,2012-12-31 00:00:00,1120.49,1,1120.49,Americas,2013
bikes,Road Bikes,"Road0750 Black, 48",Northwest,2012-12-31 00:00:00,539.99,5,2699.95,Americas,2013
bikes,Road Bikes,"Road0750 Black, 52",Northwest,2012-12-31 00:00:00,539.99,2,1079.98,Americas,2013
bikes,Road Bikes,"Road0750 Black, 52",Northwest,2012-12-31 00:00:00,539.99,2,1079.98,Americas,2013
clothing,Jerseys,"Short0Sleeve Classic Jersey, L",Northwest,2012-12-31 00:00:00,53.99,5,269.95,Americas,2013
clothing,Jerseys,"Short0Sleeve Classic Jersey, L",Northwest,2012-12-31 00:00:00,53.99,5,269.95,Americas,2013
clothing,Jerseys,"Short0Sleeve Classic Jersey, S",Northwest,2012-12-31 00:00:00,53.99,2,107.98,Americas,2013
clothing,Jerseys,"Short0Sleeve Classic Jersey, XL",Northwest,2012-12-31 00:00:00,53.99,4,215.96,Americas,2013
clothing,Jerseys,"Short0Sleeve Classic Jersey, XL",Northwest,2012-12-31 00:00:00,53.99,1,53.99,Americas,2013
accessories,Helmets,"Sport0100 Helmet, Black",Northwest,2012-12-31 00:00:00,34.99,5,174.95,Americas,2013
accessories,Helmets,"Sport0100 Helmet, Black",Northwest,2012-12-31 00:00:00,34.99,6,209.94,Americas,2013
accessories,Helmets,"Sport0100 Helmet, Blue",Northwest,2012-12-31 00:00:00,34.99,7,244.93,Americas,2013
accessories,Helmets,"Sport0100 Helmet, Red",Northwest,2012-12-31 00:00:00,34.99,4,139.96,Americas,2013
accessories,Bottles and Cages,Water Bottle 0 30 oz.,Northwest,2012-12-31 00:00:00,4.99,6,29.94,Americas,2013
accessories,Bottles and Cages,Water Bottle 0 30 oz.,Northwest,2012-12-31 00:00:00,4.99,7,34.93,Americas,2013
clothing,Shorts,"Women's Mountain Shorts, L",Northwest,2012-12-31 00:00:00,69.99,3,209.97,Americas,2013
clothing,Shorts,"Women's Mountain Shorts, L",Northwest,2012-12-31 00:00:00,69.99,18,1259.82,Americas,2013
clothing,Shorts,"Women's Mountain Shorts, M",Northwest,2012-12-31 00:00:00,69.99,2,139.98,Americas,2013
clothing,Shorts,"Women's Mountain Shorts, M",Northwest,2012-12-31 00:00:00,69.99,2,139.98,Americas,2013
clothing,Shorts,"Women's Mountain Shorts, S",Northwest,2012-12-31 00:00:00,69.99,2,139.98,Americas,2013
clothing,Shorts,"Women's Mountain Shorts, S",Northwest,2012-12-31 00:00:00,69.99,12,839.88,Americas,2013
components,Chains,Chain,Northwest,2012-12-31 00:00:00,20.24,5,101.2,Americas,2013
components,Brakes,Front Brakes,Northwest,2012-12-31 00:00:00,106.5,4,426,Americas,2013
components,Derailleurs,Front Derailleur,Northwest,2012-12-31 00:00:00,91.49,4,365.96,Americas,2013
components,Bottom Brackets,HL Bottom Bracket,Northwest,2012-12-31 00:00:00,121.49,1,121.49,Americas,2013
components,Cranksets,HL Crankset,Northwest,2012-12-31 00:00:00,404.99,4,1619.96,Americas,2013
components,Mountain Frames,"HL Mountain Frame 0 Black, 38",Northwest,2012-12-31 00:00:00,1349.6,2,2699.2,Americas,2013
components,Mountain Frames,"HL Mountain Frame 0 Black, 42",Northwest,2012-12-31 00:00:00,1349.6,7,9447.2,Americas,2013
components,Mountain Frames,"HL Mountain Frame 0 Silver, 38",Northwest,2012-12-31 00:00:00,1364.5,6,8187,Americas,2013
components,Mountain Frames,"HL Mountain Frame 0 Silver, 46",Northwest,2012-12-31 00:00:00,1364.5,2,2729,Americas,2013
components,Pedals,HL Mountain Pedal,Northwest,2012-12-31 00:00:00,80.99,4,323.96,Americas,2013
components,Touring Frames,"HL Touring Frame 0 Blue, 54",Northwest,2012-12-31 00:00:00,1003.91,1,1003.91,Americas,2013
components,Touring Frames,"HL Touring Frame 0 Blue, 60",Northwest,2012-12-31 00:00:00,1003.91,2,2007.82,Americas,2013
components,Touring Frames,"HL Touring Frame 0 Yellow, 54",Northwest,2012-12-31 00:00:00,1003.91,3,3011.73,Americas,2013
components,Touring Frames,"HL Touring Frame 0 Yellow, 60",Northwest,2012-12-31 00:00:00,1003.91,4,4015.64,Americas,2013
components,Saddles,HL Touring Seat/Saddle,Northwest,2012-12-31 00:00:00,52.64,1,52.64,Americas,2013
components,Cranksets,LL Crankset,Northwest,2012-12-31 00:00:00,175.49,2,350.98,Americas,2013
components,Mountain Frames,"LL Mountain Frame 0 Black, 42",Northwest,2012-12-31 00:00:00,249.79,2,499.58,Americas,2013
components,Mountain Frames,"LL Mountain Frame 0 Black, 44",Northwest,2012-12-31 00:00:00,249.79,2,499.58,Americas,2013
components,Mountain Frames,"LL Mountain Frame 0 Silver, 40",Northwest,2012-12-31 00:00:00,264.05,2,528.1,Americas,2013
components,Mountain Frames,"LL Mountain Frame 0 Silver, 42",Northwest,2012-12-31 00:00:00,264.05,1,264.05,Americas,2013
components,Mountain Frames,"LL Mountain Frame 0 Silver, 52",Northwest,2012-12-31 00:00:00,264.05,2,528.1,Americas,2013
components,Handlebars,LL Mountain Handlebars,Northwest,2012-12-31 00:00:00,44.54,5,222.7,Americas,2013
components,Road Frames,"LL Road Frame 0 Black, 58",Northwest,2012-12-31 00:00:00,337.22,3,1011.66,Americas,2013
components,Touring Frames,"LL Touring Frame 0 Blue, 50",Northwest,2012-12-31 00:00:00,333.42,2,666.84,Americas,2013
components,Touring Frames,"LL Touring Frame 0 Blue, 54",Northwest,2012-12-31 00:00:00,333.42,3,1000.26,Americas,2013
components,Touring Frames,"LL Touring Frame 0 Yellow, 50",Northwest,2012-12-31 00:00:00,333.42,3,1000.26,Americas,2013
components,Touring Frames,"LL Touring Frame 0 Yellow, 62",Northwest,2012-12-31 00:00:00,333.42,1,333.42,Americas,2013
clothing,Jerseys,"Long0Sleeve Logo Jersey, M",Northwest,2012-12-31 00:00:00,49.99,1,49.99,Americas,2013
components,Mountain Frames,"ML Mountain Frame0W 0 Silver, 40",Northwest,2012-12-31 00:00:00,364.09,3,1092.27,Americas,2013
components,Mountain Frames,"ML Mountain Frame0W 0 Silver, 42",Northwest,2012-12-31 00:00:00,364.09,6,2184.54,Americas,2013
components,Handlebars,ML Mountain Handlebars,Northwest,2012-12-31 00:00:00,61.92,4,247.68,Americas,2013
components,Saddles,ML Mountain Seat/Saddle,Northwest,2012-12-31 00:00:00,39.14,1,39.14,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 38",Northwest,2012-12-31 00:00:00,2294.99,2,4589.98,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 38",Northwest,2012-12-31 00:00:00,2294.99,5,11474.95,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 42",Northwest,2012-12-31 00:00:00,2294.99,6,13769.94,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Black, 46",Northwest,2012-12-31 00:00:00,2294.99,3,6884.97,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Silver, 42",Northwest,2012-12-31 00:00:00,2319.99,1,2319.99,Americas,2013
bikes,Mountain Bikes,"Mountain0200 Silver, 46",Northwest,2012-12-31 00:00:00,2319.99,6,13919.94,Americas,2013
bikes,Mountain Bikes,"Mountain04000W Silver, 40",Northwest,2012-12-31 00:00:00,769.49,1,769.49,Americas,2013
bikes,Mountain Bikes,"Mountain04000W Silver, 42",Northwest,2012-12-31 00:00:00,769.49,1,769.49,Americas,2013
bikes,Mountain Bikes,"Mountain0500 Silver, 52",Northwest,2012-12-31 00:00:00,564.99,2,1129.98,Americas,2013
accessories,Tires and Tubes,Patch Kit/8 Patches,Northwest,2012-12-31 00:00:00,2.29,1,2.29,Americas,2013
clothing,Socks,"Racing Socks, L",Northwest,2012-12-31 00:00:00,8.99,1,8.99,Americas,2013
bikes,Road Bikes,"Road03500W Yellow, 40",Northwest,2012-12-31 00:00:00,1700.99,1,1700.99,Americas,2013
bikes,Road Bikes,"Road0750 Black, 48",Northwest,2012-12-31 00:00:00,539.99,2,1079.98,Americas,2013
bikes,Road Bikes,"Road0750 Black, 58",Northwest,2012-12-31 00:00:00,539.99,1,539.99,Americas,2013
bikes,Touring Bikes,"Touring01000 Blue, 46",Northwest,2012-12-31 00:00:00,2384.07,2,4768.14,Americas,2013
bikes,Touring Bikes,"Touring01000 Blue, 50",Northwest,2012-12-31 00:00:00,2384.07,2,4768.14,Americas,2013
bikes,Touring Bikes,"Touring01000 Blue, 60",Northwest,2012-12-31 00:00:00,2384.07,2,4768.14,Americas,2013
bikes,Touring Bikes,"Touring01000 Yellow, 46",Northwest,2012-12-31 00:00:00,2384.07,1,2384.07,Americas,2013
bikes,Touring Bikes,"Touring01000 Yellow, 50",Northwest,2012-12-31 00:00:00,2384.07,2,4768.14,Americas,2013
bikes,Touring Bikes,"Touring02000 Blue, 46",Northwest,2012-12-31 00:00:00,1214.85,3,3644.55,Americas,2013
bikes,Touring Bikes,"Touring02000 Blue, 54",Northwest,2012-12-31 00:00:00,1214.85,1,1214.85,Americas,2013
bikes,Touring Bikes,"Touring02000 Blue, 60",Northwest,2012-12-31 00:00:00,1214.85,2,2429.7,Americas,2013
bikes,Touring Bikes,"Touring03000 Blue, 50",Northwest,2012-12-31 00:00:00,742.35,2,1484.7,Americas,2013
bikes,Touring Bikes,"Touring03000 Yellow, 62",Northwest,2012-12-31 00:00:00,742.35,2,1484.7,Americas,2013
clothing,Shorts,"Women's Mountain Shorts, L",Northwest,2012-12-31 00:00:00,69.99,1,69.99,Americas,2013
clothing,Shorts,"Women's Mountain Shorts, L",Northwest,2012-12-31 00:00:00,69.99,4,279.96,Americas,2013
clothing,Shorts,"Women's Mountain Shorts, M",Northwest,2012-12-31 00:00:00,69.99,2,139.98,Americas,2013
clothing,Shorts,"Women's Mountain Shorts, M",Northwest,2012-12-31 00:00:00,69.99,3,209.97,Americas,2013
clothing,Shorts,"Women's Mountain Shorts, M",Northwest,2012-12-31 00:00:00,69.99,3,209.97,Americas,2013
clothing,Shorts,"Women's Mountain Shorts, S",Northwest,2012-12-31 00:00:00,69.99,4,279.96,Americas,2013
clothing,Shorts,"Women's Mountain Shorts, S",Northwest,2012-12-31 00:00:00,69.99,13,909.87,Americas,2013
clothing,Caps,AWC Logo Cap,Northwest,2013-11-30 00:00:00,8.99,3,26.97,Americas,2014
components,Chains,Chain,Northwest,2013-11-30 00:00:00,20.24,2,40.48,Americas,2014
components,Chains,Chain,Northwest,2013-11-30 00:00:00,20.24,4,80.96,Americas,2014
clothing,Vests,"Classic Vest, S",Northwest,2013-11-30 00:00:00,63.5,3,190.5,Americas,2014
components,Brakes,Front Brakes,Northwest,2013-11-30 00:00:00,106.5,1,106.5,Americas,2014
components,Brakes,Front Brakes,Northwest,2013-11-30 00:00:00,106.5,4,426,Americas,2014
components,Derailleurs,Front Derailleur,Northwest,2013-11-30 00:00:00,91.49,1,91.49,Americas,2014
components,Derailleurs,Front Derailleur,Northwest,2013-11-30 00:00:00,91.49,2,182.98,Americas,2014
components,Bottom Brackets,HL Bottom Bracket,Northwest,2013-11-30 00:00:00,121.49,4,485.96,Americas,2014
components,Cranksets,HL Crankset,Northwest,2013-11-30 00:00:00,404.99,2,809.98,Americas,2014
components,Cranksets,HL Crankset,Northwest,2013-11-30 00:00:00,404.99,5,2024.95,Americas,2014
components,Pedals,HL Mountain Pedal,Northwest,2013-11-30 00:00:00,80.99,2,161.98,Americas,2014
